Year,Month,Day,Night,City,State,Type,NoiseLevel
2013,10,72.0,70.0,Kolkata,West Bengal,Industrial,High
2013,11,72.0,69.0,Kolkata,West Bengal,Industrial,High
2013,12,70.0,66.0,Kolkata,West Bengal,Industrial,Medium
2013,1,67.0,57.0,Kolkata,West Bengal,Commercial,Medium
2013,2,67.0,59.0,Kolkata,West Bengal,Commercial,Medium
2013,3,67.0,60.0,Kolkata,West Bengal,Commercial,Medium
2013,4,67.0,61.0,Kolkata,West Bengal,Commercial,Medium
2013,5,68.0,62.0,Kolkata,West Bengal,Commercial,Medium
2013,6,68.0,61.0,Kolkata,West Bengal,Commercial,Medium
2013,7,68.0,61.0,Kolkata,West Bengal,Commercial,Medium
2013,8,68.0,62.0,Kolkata,West Bengal,Commercial,Medium
2013,9,68.0,61.0,Kolkata,West Bengal,Commercial,Medium
2013,10,68.0,61.0,Kolkata,West Bengal,Commercial,Medium
2013,11,67.0,60.0,Kolkata,West Bengal,Commercial,Medium
2013,12,68.0,58.0,Kolkata,West Bengal,Commercial,Medium
2013,1,54.0,44.0,Kolkata,West Bengal,Residential,Low
2013,2,56.0,50.0,Kolkata,West Bengal,Residential,Low
2013,3,54.0,52.0,Kolkata,West Bengal,Residential,Low
2013,4,54.0,97.0,Kolkata,West Bengal,Residential,High
2013,5,57.0,66.0,Kolkata,West Bengal,Residential,Medium
2013,6,56.0,73.0,Kolkata,West Bengal,Residential,Medium
2013,7,56.0,60.43083083083083,Kolkata,West Bengal,Residential,Medium
2013,8,54.0,60.43083083083083,Kolkata,West Bengal,Residential,Medium
2013,9,54.0,60.43083083083083,Kolkata,West Bengal,Residential,Medium
2013,10,54.0,60.43083083083083,Kolkata,West Bengal,Residential,Medium
2013,11,53.0,60.43083083083083,Kolkata,West Bengal,Residential,Medium
2013,12,51.0,59.0,Kolkata,West Bengal,Residential,Medium
2013,1,61.0,55.0,Kolkata,West Bengal,Silence,Medium
2013,2,61.0,56.0,Kolkata,West Bengal,Silence,Medium
2013,3,62.0,57.0,Kolkata,West Bengal,Silence,Medium
2013,4,63.0,59.0,Kolkata,West Bengal,Silence,Medium
2013,5,65.0,61.0,Kolkata,West Bengal,Silence,Medium
2013,6,63.0,58.0,Kolkata,West Bengal,Silence,Medium
2013,7,63.0,57.0,Kolkata,West Bengal,Silence,Medium
2013,8,62.0,56.0,Kolkata,West Bengal,Silence,Medium
2013,9,61.0,55.0,Kolkata,West Bengal,Silence,Medium
2013,10,62.0,56.0,Kolkata,West Bengal,Silence,Medium
2013,11,61.0,55.0,Kolkata,West Bengal,Silence,Medium
2013,12,61.0,55.0,Kolkata,West Bengal,Silence,Medium
2013,1,61.0,54.0,Kolkata,West Bengal,Commercial,Medium
2013,2,61.0,54.0,Kolkata,West Bengal,Commercial,Medium
2013,3,60.0,54.0,Kolkata,West Bengal,Commercial,Medium
2013,4,61.0,55.0,Kolkata,West Bengal,Commercial,Medium
2013,5,62.0,56.0,Kolkata,West Bengal,Commercial,Medium
2013,6,61.0,55.0,Kolkata,West Bengal,Commercial,Medium
2013,7,61.0,54.0,Kolkata,West Bengal,Commercial,Medium
2013,8,61.0,54.0,Kolkata,West Bengal,Commercial,Medium
2013,9,62.0,55.0,Kolkata,West Bengal,Commercial,Medium
2013,10,64.0,58.0,Kolkata,West Bengal,Commercial,Medium
2013,11,64.0,57.0,Kolkata,West Bengal,Commercial,Medium
2013,12,64.0,57.0,Kolkata,West Bengal,Commercial,Medium
2013,1,63.0,53.0,Lucknow,Uttar Pradesh,Industrial,Medium
2013,2,64.0,55.0,Lucknow,Uttar Pradesh,Industrial,Medium
2013,3,64.0,55.0,Lucknow,Uttar Pradesh,Industrial,Medium
2013,4,63.0,55.0,Lucknow,Uttar Pradesh,Industrial,Medium
2013,5,63.0,60.0,Lucknow,Uttar Pradesh,Industrial,Medium
2013,6,63.0,59.0,Lucknow,Uttar Pradesh,Industrial,Medium
2013,7,63.0,56.0,Lucknow,Uttar Pradesh,Industrial,Medium
2013,8,63.0,55.0,Lucknow,Uttar Pradesh,Industrial,Medium
2013,9,64.0,55.0,Lucknow,Uttar Pradesh,Industrial,Medium
2013,10,64.0,55.0,Lucknow,Uttar Pradesh,Industrial,Medium
2013,11,63.0,55.0,Lucknow,Uttar Pradesh,Industrial,Medium
2013,12,63.0,55.0,Lucknow,Uttar Pradesh,Industrial,Medium
2013,1,72.0,59.0,Lucknow,Uttar Pradesh,Commercial,Medium
2013,2,73.0,61.0,Lucknow,Uttar Pradesh,Commercial,Medium
2013,3,72.0,61.0,Lucknow,Uttar Pradesh,Commercial,Medium
2013,4,72.0,61.0,Lucknow,Uttar Pradesh,Commercial,Medium
2013,5,72.0,62.0,Lucknow,Uttar Pradesh,Commercial,Medium
2013,6,72.0,64.0,Lucknow,Uttar Pradesh,Commercial,Medium
2013,7,73.0,63.0,Lucknow,Uttar Pradesh,Commercial,Medium
2013,8,73.0,62.0,Lucknow,Uttar Pradesh,Commercial,Medium
2013,9,72.0,62.0,Lucknow,Uttar Pradesh,Commercial,Medium
2013,10,73.0,63.0,Lucknow,Uttar Pradesh,Commercial,Medium
2013,11,73.0,63.0,Lucknow,Uttar Pradesh,Commercial,Medium
2013,12,73.0,61.0,Lucknow,Uttar Pradesh,Commercial,Medium
2013,1,58.0,46.0,Lucknow,Uttar Pradesh,Silence,Low
2013,2,59.0,50.0,Lucknow,Uttar Pradesh,Silence,Low
2013,3,59.0,51.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,4,60.0,52.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,5,60.0,55.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,6,63.0,57.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,7,60.0,55.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,8,59.0,53.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,9,61.0,54.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,10,62.0,55.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,11,61.0,51.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,12,61.0,51.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,1,52.0,41.0,Lucknow,Uttar Pradesh,Residential,Low
2013,2,54.0,44.0,Lucknow,Uttar Pradesh,Residential,Low
2013,3,54.0,46.0,Lucknow,Uttar Pradesh,Residential,Low
2013,4,53.0,47.0,Lucknow,Uttar Pradesh,Residential,Low
2013,5,54.0,50.0,Lucknow,Uttar Pradesh,Residential,Low
2013,6,53.0,53.0,Lucknow,Uttar Pradesh,Residential,Low
2013,7,53.0,53.0,Lucknow,Uttar Pradesh,Residential,Low
2013,8,53.0,48.0,Lucknow,Uttar Pradesh,Residential,Low
2013,9,54.0,50.0,Lucknow,Uttar Pradesh,Residential,Low
2013,10,56.0,50.0,Lucknow,Uttar Pradesh,Residential,Low
2013,11,56.0,50.0,Lucknow,Uttar Pradesh,Residential,Low
2013,12,56.0,45.0,Lucknow,Uttar Pradesh,Residential,Low
2013,1,64.0,54.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,2,65.0,56.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,3,65.0,57.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,4,66.0,57.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,5,64.0,58.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,6,66.0,59.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,7,65.0,56.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,8,65.0,55.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,9,68.0,58.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,10,70.0,59.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,11,69.0,58.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,12,70.0,58.0,Lucknow,Uttar Pradesh,Silence,Medium
2013,1,65.0,59.0,Mumbai,Maharashtra,Silence,Medium
2013,2,65.0,59.0,Mumbai,Maharashtra,Silence,Medium
2013,3,64.0,58.0,Mumbai,Maharashtra,Silence,Medium
2013,4,65.0,58.0,Mumbai,Maharashtra,Silence,Medium
2013,5,65.0,60.0,Mumbai,Maharashtra,Silence,Medium
2013,6,66.0,61.0,Mumbai,Maharashtra,Silence,Medium
2013,7,67.0,62.0,Mumbai,Maharashtra,Silence,Medium
2013,8,66.0,61.0,Mumbai,Maharashtra,Silence,Medium
2013,9,66.0,61.0,Mumbai,Maharashtra,Silence,Medium
2013,10,65.0,62.0,Mumbai,Maharashtra,Silence,Medium
2013,11,65.0,62.0,Mumbai,Maharashtra,Silence,Medium
2013,12,65.0,61.0,Mumbai,Maharashtra,Silence,Medium
2013,1,69.0,67.0,Mumbai,Maharashtra,Commercial,Medium
2013,2,69.0,67.0,Mumbai,Maharashtra,Commercial,Medium
2013,3,69.0,67.0,Mumbai,Maharashtra,Commercial,Medium
2013,4,69.0,67.0,Mumbai,Maharashtra,Commercial,Medium
2013,5,69.0,66.0,Mumbai,Maharashtra,Commercial,Medium
2013,6,69.0,66.0,Mumbai,Maharashtra,Commercial,Medium
2013,7,70.0,66.0,Mumbai,Maharashtra,Commercial,Medium
2013,8,69.0,66.0,Mumbai,Maharashtra,Commercial,Medium
2013,9,69.0,66.0,Mumbai,Maharashtra,Commercial,Medium
2013,10,69.0,66.0,Mumbai,Maharashtra,Commercial,Medium
2013,11,69.0,67.0,Mumbai,Maharashtra,Commercial,Medium
2013,12,70.0,67.0,Mumbai,Maharashtra,Commercial,Medium
2013,1,67.0,65.0,Mumbai,Maharashtra,Commercial,Medium
2013,2,67.0,65.0,Mumbai,Maharashtra,Commercial,Medium
2013,3,67.0,65.0,Mumbai,Maharashtra,Commercial,Medium
2013,4,67.0,64.0,Mumbai,Maharashtra,Commercial,Medium
2013,5,67.0,64.0,Mumbai,Maharashtra,Commercial,Medium
2013,6,68.0,64.0,Mumbai,Maharashtra,Commercial,Medium
2013,7,68.0,64.0,Mumbai,Maharashtra,Commercial,Medium
2013,8,67.0,61.0,Mumbai,Maharashtra,Commercial,Medium
2013,9,67.0,63.0,Mumbai,Maharashtra,Commercial,Medium
2013,10,71.0,68.0,Mumbai,Maharashtra,Commercial,Medium
2013,11,70.0,67.0,Mumbai,Maharashtra,Commercial,Medium
2013,12,71.0,68.0,Mumbai,Maharashtra,Commercial,Medium
2013,1,61.0,53.0,Mumbai,Maharashtra,Commercial,Medium
2013,2,62.0,53.0,Mumbai,Maharashtra,Commercial,Medium
2013,3,61.0,55.0,Mumbai,Maharashtra,Commercial,Medium
2013,4,62.0,55.0,Mumbai,Maharashtra,Commercial,Medium
2013,5,61.0,55.0,Mumbai,Maharashtra,Commercial,Medium
2013,6,63.0,56.0,Mumbai,Maharashtra,Commercial,Medium
2013,7,63.0,57.0,Mumbai,Maharashtra,Commercial,Medium
2013,8,62.0,55.0,Mumbai,Maharashtra,Commercial,Medium
2013,9,61.0,55.0,Mumbai,Maharashtra,Commercial,Medium
2013,10,64.0,57.0,Mumbai,Maharashtra,Commercial,Medium
2013,11,64.0,57.0,Mumbai,Maharashtra,Commercial,Medium
2013,12,64.0,55.0,Mumbai,Maharashtra,Commercial,Medium
2013,1,69.0,56.0,Navi Mumbai,Maharashtra,Silence,Medium
2013,2,69.0,56.0,Navi Mumbai,Maharashtra,Silence,Medium
2013,3,68.0,56.0,Navi Mumbai,Maharashtra,Silence,Medium
2013,4,68.0,57.0,Navi Mumbai,Maharashtra,Silence,Medium
2013,5,67.0,57.0,Navi Mumbai,Maharashtra,Silence,Medium
2013,6,69.0,58.0,Navi Mumbai,Maharashtra,Silence,Medium
2013,7,70.0,58.0,Navi Mumbai,Maharashtra,Silence,Medium
2013,8,69.0,57.0,Navi Mumbai,Maharashtra,Silence,Medium
2013,9,69.0,58.0,Navi Mumbai,Maharashtra,Silence,Medium
2013,10,69.0,57.0,Navi Mumbai,Maharashtra,Silence,Medium
2013,11,68.0,57.0,Navi Mumbai,Maharashtra,Silence,Medium
2013,12,68.0,56.0,Navi Mumbai,Maharashtra,Silence,Medium
2014,1,66.0,56.0,Bengaluru,Karnataka,Residential,Medium
2014,2,67.0,56.0,Bengaluru,Karnataka,Residential,Medium
2014,3,67.0,59.0,Bengaluru,Karnataka,Residential,Medium
2014,4,67.0,57.0,Bengaluru,Karnataka,Residential,Medium
2014,5,66.0,57.0,Bengaluru,Karnataka,Residential,Medium
2014,6,67.0,57.0,Bengaluru,Karnataka,Residential,Medium
2014,7,67.0,58.0,Bengaluru,Karnataka,Residential,Medium
2014,8,66.0,58.0,Bengaluru,Karnataka,Residential,Medium
2014,9,66.0,58.0,Bengaluru,Karnataka,Residential,Medium
2014,10,66.0,57.0,Bengaluru,Karnataka,Residential,Medium
2014,11,66.0,56.0,Bengaluru,Karnataka,Residential,Medium
2014,12,65.0,55.0,Bengaluru,Karnataka,Residential,Medium
2014,1,60.0,57.0,Bengaluru,Karnataka,Commercial,Medium
2014,2,59.0,57.0,Bengaluru,Karnataka,Commercial,Medium
2014,3,60.0,57.0,Bengaluru,Karnataka,Commercial,Medium
2014,4,59.0,56.0,Bengaluru,Karnataka,Commercial,Medium
2014,5,58.0,56.0,Bengaluru,Karnataka,Commercial,Medium
2014,6,59.0,57.0,Bengaluru,Karnataka,Commercial,Medium
2014,7,60.0,56.0,Bengaluru,Karnataka,Commercial,Medium
2014,8,60.0,55.0,Bengaluru,Karnataka,Commercial,Medium
2014,9,60.0,56.0,Bengaluru,Karnataka,Commercial,Medium
2014,10,60.0,58.0,Bengaluru,Karnataka,Commercial,Medium
2014,11,59.0,56.0,Bengaluru,Karnataka,Commercial,Medium
2014,12,59.0,57.0,Bengaluru,Karnataka,Commercial,Medium
2014,1,56.0,47.0,Bengaluru,Karnataka,Residential,Low
2014,2,55.0,48.0,Bengaluru,Karnataka,Residential,Low
2014,3,54.0,47.0,Bengaluru,Karnataka,Residential,Low
2014,4,53.0,47.0,Bengaluru,Karnataka,Residential,Low
2014,5,55.0,49.0,Bengaluru,Karnataka,Residential,Low
2014,6,58.0,50.0,Bengaluru,Karnataka,Residential,Low
2014,7,58.0,50.0,Bengaluru,Karnataka,Residential,Low
2014,8,56.0,49.0,Bengaluru,Karnataka,Residential,Low
2014,9,56.0,50.0,Bengaluru,Karnataka,Residential,Low
2014,10,56.0,51.0,Bengaluru,Karnataka,Residential,Low
2014,11,55.0,48.0,Bengaluru,Karnataka,Residential,Low
2014,12,54.0,47.0,Bengaluru,Karnataka,Residential,Low
2014,1,64.0,57.0,Bengaluru,Karnataka,Commercial,Medium
2014,2,64.0,56.0,Bengaluru,Karnataka,Commercial,Medium
2014,3,64.0,56.0,Bengaluru,Karnataka,Commercial,Medium
2014,4,64.0,56.0,Bengaluru,Karnataka,Commercial,Medium
2014,5,64.0,57.0,Bengaluru,Karnataka,Commercial,Medium
2014,6,65.0,57.0,Bengaluru,Karnataka,Commercial,Medium
2014,7,65.0,56.0,Bengaluru,Karnataka,Commercial,Medium
2014,8,65.0,56.0,Bengaluru,Karnataka,Commercial,Medium
2014,9,65.0,57.0,Bengaluru,Karnataka,Commercial,Medium
2014,10,65.0,57.0,Bengaluru,Karnataka,Commercial,Medium
2014,11,66.0,57.0,Bengaluru,Karnataka,Commercial,Medium
2014,12,66.0,57.0,Bengaluru,Karnataka,Commercial,Medium
2014,1,57.0,53.0,Bengaluru,Karnataka,Industrial,Medium
2014,2,58.0,54.0,Bengaluru,Karnataka,Industrial,Medium
2014,3,58.0,53.0,Bengaluru,Karnataka,Industrial,Medium
2014,4,57.0,52.0,Bengaluru,Karnataka,Industrial,Low
2014,5,57.0,52.0,Bengaluru,Karnataka,Industrial,Low
2014,6,58.0,53.0,Bengaluru,Karnataka,Industrial,Medium
2014,7,58.0,55.0,Bengaluru,Karnataka,Industrial,Medium
2014,8,58.0,54.0,Bengaluru,Karnataka,Industrial,Medium
2014,9,59.0,55.0,Bengaluru,Karnataka,Industrial,Medium
2014,10,59.0,58.0,Bengaluru,Karnataka,Industrial,Medium
2014,11,59.0,57.0,Bengaluru,Karnataka,Industrial,Medium
2014,12,59.0,57.0,Bengaluru,Karnataka,Industrial,Medium
2014,1,63.0,54.0,Chennai,Tamil Nadu,Silence,Medium
2014,2,62.0,52.0,Chennai,Tamil Nadu,Silence,Medium
2014,3,64.0,52.0,Chennai,Tamil Nadu,Silence,Medium
2014,4,64.0,54.0,Chennai,Tamil Nadu,Silence,Medium
2014,5,64.0,53.0,Chennai,Tamil Nadu,Silence,Medium
2014,6,62.0,54.0,Chennai,Tamil Nadu,Silence,Medium
2014,7,56.0,53.0,Chennai,Tamil Nadu,Silence,Low
2014,8,54.0,53.0,Chennai,Tamil Nadu,Silence,Low
2014,9,53.0,52.0,Chennai,Tamil Nadu,Silence,Low
2014,10,62.0,56.0,Chennai,Tamil Nadu,Silence,Medium
2014,11,62.0,54.0,Chennai,Tamil Nadu,Silence,Medium
2014,12,60.0,53.0,Chennai,Tamil Nadu,Silence,Medium
2014,1,74.0,69.0,Chennai,Tamil Nadu,Industrial,High
2014,2,75.0,70.0,Chennai,Tamil Nadu,Industrial,High
2014,3,75.0,70.0,Chennai,Tamil Nadu,Industrial,High
2014,4,76.0,71.0,Chennai,Tamil Nadu,Industrial,High
2014,5,76.0,71.0,Chennai,Tamil Nadu,Industrial,High
2014,6,76.0,72.0,Chennai,Tamil Nadu,Industrial,High
2014,7,76.0,72.0,Chennai,Tamil Nadu,Industrial,High
2014,8,76.0,72.0,Chennai,Tamil Nadu,Industrial,High
2014,9,76.0,72.0,Chennai,Tamil Nadu,Industrial,High
2014,10,78.0,73.0,Chennai,Tamil Nadu,Industrial,High
2014,11,80.0,75.0,Chennai,Tamil Nadu,Industrial,High
2014,12,80.0,75.0,Chennai,Tamil Nadu,Industrial,High
2014,1,68.0,57.0,Chennai,Tamil Nadu,Commercial,Medium
2014,2,69.0,57.0,Chennai,Tamil Nadu,Commercial,Medium
2014,3,68.0,57.0,Chennai,Tamil Nadu,Commercial,Medium
2014,4,69.0,57.0,Chennai,Tamil Nadu,Commercial,Medium
2014,5,68.0,58.0,Chennai,Tamil Nadu,Commercial,Medium
2014,6,68.0,58.0,Chennai,Tamil Nadu,Commercial,Medium
2014,7,68.0,58.0,Chennai,Tamil Nadu,Commercial,Medium
2014,8,68.0,58.0,Chennai,Tamil Nadu,Commercial,Medium
2014,9,68.0,57.0,Chennai,Tamil Nadu,Commercial,Medium
2014,10,71.0,59.0,Chennai,Tamil Nadu,Commercial,Medium
2014,11,71.0,59.0,Chennai,Tamil Nadu,Commercial,Medium
2014,12,71.0,59.0,Chennai,Tamil Nadu,Commercial,Medium
2014,1,74.0,66.0,Chennai,Tamil Nadu,Commercial,High
2014,2,75.0,67.0,Chennai,Tamil Nadu,Commercial,High
2014,3,75.0,66.0,Chennai,Tamil Nadu,Commercial,High
2014,4,75.0,67.0,Chennai,Tamil Nadu,Commercial,High
2014,5,76.0,68.0,Chennai,Tamil Nadu,Commercial,High
2014,6,75.0,69.0,Chennai,Tamil Nadu,Commercial,High
2014,7,75.0,69.0,Chennai,Tamil Nadu,Commercial,High
2014,8,74.0,67.0,Chennai,Tamil Nadu,Commercial,High
2014,9,73.0,65.0,Chennai,Tamil Nadu,Commercial,Medium
2014,10,75.0,64.0,Chennai,Tamil Nadu,Commercial,Medium
2014,11,76.0,65.0,Chennai,Tamil Nadu,Commercial,High
2014,12,76.0,67.0,Chennai,Tamil Nadu,Commercial,High
2014,1,68.0,58.0,Chennai,Tamil Nadu,Residential,Medium
2014,2,67.0,56.0,Chennai,Tamil Nadu,Residential,Medium
2014,3,67.0,55.0,Chennai,Tamil Nadu,Residential,Medium
2014,4,67.0,55.0,Chennai,Tamil Nadu,Residential,Medium
2014,5,68.0,55.0,Chennai,Tamil Nadu,Residential,Medium
2014,6,67.0,57.0,Chennai,Tamil Nadu,Residential,Medium
2014,7,68.0,57.0,Chennai,Tamil Nadu,Residential,Medium
2014,8,68.0,59.0,Chennai,Tamil Nadu,Residential,Medium
2014,9,68.0,56.0,Chennai,Tamil Nadu,Residential,Medium
2014,10,68.0,56.0,Chennai,Tamil Nadu,Residential,Medium
2014,11,71.0,60.0,Chennai,Tamil Nadu,Residential,Medium
2014,12,71.0,61.0,Chennai,Tamil Nadu,Residential,Medium
2014,1,51.0,45.0,Delhi,Delhi,Silence,Low
2014,2,51.0,47.0,Delhi,Delhi,Silence,Low
2014,3,51.0,47.0,Delhi,Delhi,Silence,Low
2014,4,51.0,48.0,Delhi,Delhi,Silence,Low
2014,5,51.0,49.0,Delhi,Delhi,Silence,Low
2014,6,51.0,49.0,Delhi,Delhi,Silence,Low
2014,7,53.0,50.0,Delhi,Delhi,Silence,Low
2014,8,52.0,50.0,Delhi,Delhi,Silence,Low
2014,9,51.0,48.0,Delhi,Delhi,Silence,Low
2014,10,51.0,48.0,Delhi,Delhi,Silence,Low
2014,11,53.0,51.0,Delhi,Delhi,Silence,Low
2014,12,53.0,49.0,Delhi,Delhi,Silence,Low
2014,1,64.0,51.0,Delhi,Delhi,Commercial,Medium
2014,2,65.0,52.0,Delhi,Delhi,Commercial,Medium
2014,3,65.0,53.0,Delhi,Delhi,Commercial,Medium
2014,4,65.0,54.0,Delhi,Delhi,Commercial,Medium
2014,5,64.0,55.0,Delhi,Delhi,Commercial,Medium
2014,6,64.0,54.0,Delhi,Delhi,Commercial,Medium
2014,7,66.0,55.0,Delhi,Delhi,Commercial,Medium
2014,8,65.0,54.0,Delhi,Delhi,Commercial,Medium
2014,9,65.0,54.0,Delhi,Delhi,Commercial,Medium
2014,10,66.0,55.0,Delhi,Delhi,Commercial,Medium
2014,11,69.0,57.0,Delhi,Delhi,Commercial,Medium
2014,12,69.0,56.0,Delhi,Delhi,Commercial,Medium
2014,1,49.0,44.0,Delhi,Delhi,Silence,Low
2014,2,51.0,47.0,Delhi,Delhi,Silence,Low
2014,3,51.0,46.0,Delhi,Delhi,Silence,Low
2014,4,52.0,48.0,Delhi,Delhi,Silence,Low
2014,5,51.0,48.0,Delhi,Delhi,Silence,Low
2014,6,53.0,50.0,Delhi,Delhi,Silence,Low
2014,7,52.0,52.0,Delhi,Delhi,Silence,Low
2014,8,52.0,53.0,Delhi,Delhi,Silence,Low
2014,9,52.0,50.0,Delhi,Delhi,Silence,Low
2014,10,52.0,47.0,Delhi,Delhi,Silence,Low
2014,11,53.0,48.0,Delhi,Delhi,Silence,Low
2014,12,52.0,48.0,Delhi,Delhi,Silence,Low
2014,1,74.0,74.0,Delhi,Delhi,Commercial,High
2014,2,74.0,73.0,Delhi,Delhi,Commercial,High
2014,3,74.0,73.0,Delhi,Delhi,Commercial,High
2014,4,74.0,74.0,Delhi,Delhi,Commercial,High
2014,5,74.0,74.0,Delhi,Delhi,Commercial,High
2014,6,74.0,74.0,Delhi,Delhi,Commercial,High
2014,7,73.0,73.0,Delhi,Delhi,Commercial,High
2014,8,72.0,70.0,Delhi,Delhi,Commercial,High
2014,9,74.0,72.0,Delhi,Delhi,Commercial,High
2014,10,75.0,73.0,Delhi,Delhi,Commercial,High
2014,11,76.0,71.0,Delhi,Delhi,Commercial,High
2014,12,75.0,71.0,Delhi,Delhi,Commercial,High
2014,1,55.0,49.0,Delhi,Delhi,Silence,Low
2014,2,56.0,53.0,Delhi,Delhi,Silence,Low
2014,3,56.0,52.0,Delhi,Delhi,Silence,Low
2014,4,57.0,54.0,Delhi,Delhi,Silence,Medium
2014,5,56.0,54.0,Delhi,Delhi,Silence,Medium
2014,6,56.0,53.0,Delhi,Delhi,Silence,Low
2014,7,55.0,53.0,Delhi,Delhi,Silence,Low
2014,8,55.0,52.0,Delhi,Delhi,Silence,Low
2014,9,56.0,52.0,Delhi,Delhi,Silence,Low
2014,10,56.0,53.0,Delhi,Delhi,Silence,Low
2014,11,59.0,56.0,Delhi,Delhi,Silence,Medium
2014,12,59.0,55.0,Delhi,Delhi,Silence,Medium
2014,1,73.0,63.0,Hyderabad,Telangana,Commercial,Medium
2014,2,72.0,63.0,Hyderabad,Telangana,Commercial,Medium
2014,3,72.0,61.0,Hyderabad,Telangana,Commercial,Medium
2014,4,72.0,62.0,Hyderabad,Telangana,Commercial,Medium
2014,5,72.0,63.0,Hyderabad,Telangana,Commercial,Medium
2014,6,73.0,67.0,Hyderabad,Telangana,Commercial,High
2014,7,74.0,69.0,Hyderabad,Telangana,Commercial,High
2014,8,73.0,65.0,Hyderabad,Telangana,Commercial,Medium
2014,9,73.0,65.0,Hyderabad,Telangana,Commercial,Medium
2014,10,76.0,68.0,Hyderabad,Telangana,Commercial,High
2014,11,77.0,66.0,Hyderabad,Telangana,Commercial,High
2014,12,77.0,66.0,Hyderabad,Telangana,Commercial,High
2014,1,64.0,58.0,Hyderabad,Telangana,Industrial,Medium
2014,2,65.0,59.0,Hyderabad,Telangana,Industrial,Medium
2014,3,66.0,60.0,Hyderabad,Telangana,Industrial,Medium
2014,4,65.0,57.0,Hyderabad,Telangana,Industrial,Medium
2014,5,65.0,58.0,Hyderabad,Telangana,Industrial,Medium
2014,6,65.0,59.0,Hyderabad,Telangana,Industrial,Medium
2014,7,66.0,59.0,Hyderabad,Telangana,Industrial,Medium
2014,8,65.0,59.0,Hyderabad,Telangana,Industrial,Medium
2014,9,65.0,58.0,Hyderabad,Telangana,Industrial,Medium
2014,10,64.0,58.0,Hyderabad,Telangana,Industrial,Medium
2014,11,65.0,59.0,Hyderabad,Telangana,Industrial,Medium
2014,12,65.0,58.0,Hyderabad,Telangana,Industrial,Medium
2014,1,56.0,48.0,Hyderabad,Telangana,Residential,Low
2014,2,56.0,48.0,Hyderabad,Telangana,Residential,Low
2014,3,56.0,48.0,Hyderabad,Telangana,Residential,Low
2014,4,55.0,48.0,Hyderabad,Telangana,Residential,Low
2014,5,58.0,49.0,Hyderabad,Telangana,Residential,Low
2014,6,58.0,50.0,Hyderabad,Telangana,Residential,Low
2014,7,57.0,51.0,Hyderabad,Telangana,Residential,Low
2014,8,55.0,48.0,Hyderabad,Telangana,Residential,Low
2014,9,56.0,48.0,Hyderabad,Telangana,Residential,Low
2014,10,58.0,49.0,Hyderabad,Telangana,Residential,Low
2014,11,59.0,50.0,Hyderabad,Telangana,Residential,Low
2014,12,60.0,51.0,Hyderabad,Telangana,Residential,Medium
2014,1,56.0,50.0,Hyderabad,Telangana,Silence,Low
2014,2,56.0,50.0,Hyderabad,Telangana,Silence,Low
2014,3,55.0,49.0,Hyderabad,Telangana,Silence,Low
2014,4,55.0,50.0,Hyderabad,Telangana,Silence,Low
2014,5,56.0,51.0,Hyderabad,Telangana,Silence,Low
2014,6,59.0,56.0,Hyderabad,Telangana,Silence,Medium
2014,7,57.0,53.0,Hyderabad,Telangana,Silence,Medium
2014,8,56.0,50.0,Hyderabad,Telangana,Silence,Low
2014,9,56.0,50.0,Hyderabad,Telangana,Silence,Low
2014,10,55.0,49.0,Hyderabad,Telangana,Silence,Low
2014,11,55.0,48.0,Hyderabad,Telangana,Silence,Low
2014,12,55.0,49.0,Hyderabad,Telangana,Silence,Low
2014,1,79.0,73.0,Hyderabad,Telangana,Commercial,High
2014,2,79.0,74.0,Hyderabad,Telangana,Commercial,High
2014,3,78.0,73.0,Hyderabad,Telangana,Commercial,High
2014,4,78.0,73.0,Hyderabad,Telangana,Commercial,High
2014,5,78.0,73.0,Hyderabad,Telangana,Commercial,High
2014,6,78.0,73.0,Hyderabad,Telangana,Commercial,High
2014,7,79.0,74.0,Hyderabad,Telangana,Commercial,High
2014,8,79.0,74.0,Hyderabad,Telangana,Commercial,High
2014,9,79.0,74.0,Hyderabad,Telangana,Commercial,High
2014,10,77.0,74.0,Hyderabad,Telangana,Commercial,High
2014,11,79.0,73.0,Hyderabad,Telangana,Commercial,High
